time_ref,"account","code","country_code","product_type",value,"status"
202306,"Exports","1702","FJ","Goods",77625.0,"F"
202306,"Exports","1702","FR","Goods",635127.0,"F"
202306,"Exports","1702","GT","Goods",143813.0,"F"
202306,"Exports","1702","HK","Goods",74283.0,"F"
202306,"Exports","1702","ID","Goods",1551634.0,"F"
202306,"Exports","1702","IL","Goods",56004.0,"F"
202306,"Exports","1702","IN","Goods",1099916.0,"F"
202306,"Exports","1702","JP","Goods",2890527.0,"F"
202306,"Exports","1702","KI","Goods",2517.0,"F"
202306,"Exports","1702","KR","Goods",1012023.0,"F"
202306,"Exports","1702","KW","Goods",7449.0,"F"
202306,"Exports","1702","LK","Goods",23532.0,"F"
202306,"Exports","1702","MX","Goods",1102632.0,"F"
202306,"Exports","1702","MY","Goods",328852.0,"F"
202306,"Exports","1702","NC","Goods",15892.0,"F"
202306,"Exports","1702","NR","Goods",2108.0,"F"
202306,"Exports","1702","NU","Goods",1953.0,"F"
202306,"Exports","1702","PE","Goods",180436.0,"F"
202306,"Exports","1702","PF","Goods",12362.0,"F"
202306,"Exports","1702","PG","Goods",3653.0,"F"
202306,"Exports","1702","PH","Goods",542883.0,"F"
202306,"Exports","1702","PK","Goods",316689.0,"F"
202306,"Exports","1702","PY","Goods",37151.0,"F"
202306,"Exports","1702","SB","Goods",500.0,"F"
202306,"Exports","1702","SG","Goods",854411.0,"F"
202306,"Exports","1702","SV","Goods",37174.0,"F"
202306,"Exports","1702","TH","Goods",664533.0,"F"
202306,"Exports","1702","TO","Goods",15445.0,"F"
202306,"Exports","1702","TW","Goods",213337.0,"F"
202306,"Exports","1702","US","Goods",462519.0,"F"
202306,"Exports","1702","VU","Goods",116.0,"F"
202306,"Exports","1702","WS","Goods",42423.0,"F"
202306,"Exports","1702","ZA","Goods",66836.0,"F"
202306,"Exports","1703","CK","Goods",102.0,"F"
202306,"Exports","1703","CN","Goods",11684.0,"F"
202306,"Exports","1703","FJ","Goods",760.0,"F"
202306,"Exports","1703","HK","Goods",3240.0,"F"
202306,"Exports","1703","MY","Goods",173.0,"F"
202306,"Exports","1704","AE","Goods",121960.0,"F"
202306,"Exports","1704","AS","Goods",33751.0,"F"
202306,"Exports","1704","AU","Goods",13615391.0,"F"
202306,"Exports","1704","BN","Goods",5124.0,"F"
202306,"Exports","1704","CA","Goods",206240.0,"F"
202306,"Exports","1704","CK","Goods",148749.0,"F"
202306,"Exports","1704","CN","Goods",1454847.0,"F"
202306,"Exports","1704","DE","Goods",227506.0,"F"
202306,"Exports","1704","FJ","Goods",155151.0,"F"
202306,"Exports","1704","FR","Goods",142272.0,"F"
202306,"Exports","1704","GB","Goods",90568.0,"F"
202306,"Exports","1704","HK","Goods",403590.0,"F"
202306,"Exports","1704","ID","Goods",4500.0,"F"
202306,"Exports","1704","IN","Goods",6701.0,"F"
202306,"Exports","1704","JP","Goods",97301.0,"F"
202306,"Exports","1704","KI","Goods",874.0,"F"
202306,"Exports","1704","KR","Goods",114517.0,"F"
202306,"Exports","1704","KW","Goods",39784.0,"F"
202306,"Exports","1704","MH","Goods",1073.0,"F"
202306,"Exports","1704","MY","Goods",188014.0,"F"
202306,"Exports","1704","NC","Goods",1317.0,"F"
202306,"Exports","1704","NF","Goods",230.0,"F"
202306,"Exports","1704","NL","Goods",82984.0,"F"
202306,"Exports","1704","NR","Goods",2244.0,"F"
202306,"Exports","1704","NU","Goods",5729.0,"F"
202306,"Exports","1704","PF","Goods",4692.0,"F"
202306,"Exports","1704","PG","Goods",9290.0,"F"
202306,"Exports","1704","PH","Goods",6662.0,"F"
202306,"Exports","1704","QA","Goods",27080.0,"F"
202306,"Exports","1704","SA","Goods",554948.0,"F"
202306,"Exports","1704","SB","Goods",8746.0,"F"
202306,"Exports","1704","SG","Goods",259065.0,"F"
202306,"Exports","1704","TH","Goods",9597.0,"F"
202306,"Exports","1704","TO","Goods",26538.0,"F"
202306,"Exports","1704","TV","Goods",50.0,"F"
202306,"Exports","1704","TW","Goods",52953.0,"F"
202306,"Exports","1704","US","Goods",5233595.0,"F"
202306,"Exports","1704","VU","Goods",1631.0,"F"
202306,"Exports","1704","WF","Goods",1726.0,"F"
202306,"Exports","1704","WS","Goods",16662.0,"F"
202306,"Exports","18","AE","Goods",8707.0,"F"
202306,"Exports","18","AS","Goods",61317.0,"F"
202306,"Exports","18","AU","Goods",42408904.0,"F"
202306,"Exports","18","BN","Goods",9999.0,"F"
202306,"Exports","18","CA","Goods",1463076.0,"F"
202306,"Exports","18","CH","Goods",291.0,"F"
202306,"Exports","18","CK","Goods",290394.0,"F"
202306,"Exports","18","CN","Goods",931625.0,"F"
202306,"Exports","18","DE","Goods",2101.0,"F"
202306,"Exports","18","FJ","Goods",622086.0,"F"
202306,"Exports","18","GB","Goods",126223.0,"F"
202306,"Exports","18","HK","Goods",110426.0,"F"
202306,"Exports","18","IN","Goods",109895.0,"F"
202306,"Exports","18","JP","Goods",77071.0,"F"
202306,"Exports","18","KI","Goods",8286.0,"F"
202306,"Exports","18","KR","Goods",106581.0,"F"
202306,"Exports","18","MH","Goods",4726.0,"F"
202306,"Exports","18","MP","Goods",1462.0,"F"
202306,"Exports","18","MY","Goods",795578.0,"F"
202306,"Exports","18","NC","Goods",70194.0,"F"
202306,"Exports","18","NL","Goods",1561.0,"F"
202306,"Exports","18","NR","Goods",4775.0,"F"
202306,"Exports","18","NU","Goods",8099.0,"F"
202306,"Exports","18","PF","Goods",175471.0,"F"
202306,"Exports","18","PG","Goods",246724.0,"F"
202306,"Exports","18","PH","Goods",11903.0,"F"
202306,"Exports","18","PR","Goods",5.0,"F"
202306,"Exports","18","QA","Goods",254733.0,"F"
202306,"Exports","18","SB","Goods",15604.0,"F"
202306,"Exports","18","SG","Goods",369952.0,"F"
202306,"Exports","18","TH","Goods",190010.0,"F"
202306,"Exports","18","TO","Goods",109939.0,"F"
202306,"Exports","18","TOT","Goods",49216968.0,"F"
202306,"Exports","18","TW","Goods",5450.0,"F"
202306,"Exports","18","US","Goods",477164.0,"F"
202306,"Exports","18","VN","Goods",23303.0,"F"
202306,"Exports","18","VU","Goods",29237.0,"F"
202306,"Exports","18","WF","Goods",12855.0,"F"
202306,"Exports","18","WS","Goods",71241.0,"F"
202306,"Exports","1801","AU","Goods",5053.0,"F"
202306,"Exports","1801","GB","Goods",185.0,"F"
202306,"Exports","1804","AU","Goods",2063.0,"F"
202306,"Exports","1804","GB","Goods",30.0,"F"
202306,"Exports","1804","WS","Goods",1350.0,"F"
202306,"Exports","1805","AU","Goods",11590.0,"F"
202306,"Exports","1805","CK","Goods",7962.0,"F"
202306,"Exports","1805","FJ","Goods",23413.0,"F"
202306,"Exports","1805","HK","Goods",3920.0,"F"
202306,"Exports","1805","JP","Goods",23025.0,"F"
202306,"Exports","1805","KI","Goods",809.0,"F"
202306,"Exports","1805","MH","Goods",106.0,"F"
202306,"Exports","1805","PF","Goods",25485.0,"F"
202306,"Exports","1805","PG","Goods",648.0,"F"
202306,"Exports","1805","SB","Goods",422.0,"F"
202306,"Exports","1805","TO","Goods",27830.0,"F"
202306,"Exports","1805","VU","Goods",2774.0,"F"
202306,"Exports","1805","WS","Goods",1074.0,"F"
202306,"Exports","1806","AE","Goods",8707.0,"F"
202306,"Exports","1806","AS","Goods",61317.0,"F"
202306,"Exports","1806","AU","Goods",42390198.0,"F"
202306,"Exports","1806","BN","Goods",9999.0,"F"
202306,"Exports","1806","CA","Goods",1463076.0,"F"
202306,"Exports","1806","CH","Goods",291.0,"F"
202306,"Exports","1806","CK","Goods",282432.0,"F"
202306,"Exports","1806","CN","Goods",931625.0,"F"
202306,"Exports","1806","DE","Goods",2101.0,"F"
202306,"Exports","1806","FJ","Goods",598673.0,"F"
202306,"Exports","1806","GB","Goods",126008.0,"F"
202306,"Exports","1806","HK","Goods",106506.0,"F"
202306,"Exports","1806","IN","Goods",109895.0,"F"
202306,"Exports","1806","JP","Goods",54046.0,"F"
202306,"Exports","1806","KI","Goods",7477.0,"F"
202306,"Exports","1806","KR","Goods",106581.0,"F"
202306,"Exports","1806","MH","Goods",4620.0,"F"
202306,"Exports","1806","MP","Goods",1462.0,"F"
202306,"Exports","1806","MY","Goods",795578.0,"F"
202306,"Exports","1806","NC","Goods",70194.0,"F"
202306,"Exports","1806","NL","Goods",1561.0,"F"
202306,"Exports","1806","NR","Goods",4775.0,"F"
202306,"Exports","1806","NU","Goods",8099.0,"F"
202306,"Exports","1806","PF","Goods",149986.0,"F"
202306,"Exports","1806","PG","Goods",246076.0,"F"
202306,"Exports","1806","PH","Goods",11903.0,"F"
202306,"Exports","1806","PR","Goods",5.0,"F"
202306,"Exports","1806","QA","Goods",254733.0,"F"
202306,"Exports","1806","SB","Goods",15182.0,"F"
202306,"Exports","1806","SG","Goods",369952.0,"F"
202306,"Exports","1806","TH","Goods",190010.0,"F"
202306,"Exports","1806","TO","Goods",82109.0,"F"
202306,"Exports","1806","TW","Goods",5450.0,"F"
202306,"Exports","1806","US","Goods",477164.0,"F"
202306,"Exports","1806","VN","Goods",23303.0,"F"
202306,"Exports","1806","VU","Goods",26463.0,"F"
202306,"Exports","1806","WF","Goods",12855.0,"F"
202306,"Exports","1806","WS","Goods",68817.0,"F"
202306,"Exports","19","AE","Goods",21543705.0,"F"
202306,"Exports","19","AS","Goods",206444.0,"F"
202306,"Exports","19","AU","Goods",90236927.0,"F"
202306,"Exports","19","BJ","Goods",163815.0,"F"
202306,"Exports","19","BN","Goods",22085.0,"F"
202306,"Exports","19","CA","Goods",32910.0,"F"
202306,"Exports","19","CI","Goods",339762.0,"F"
202306,"Exports","19","CK","Goods",971098.0,"F"
202306,"Exports","19","CL","Goods",4693.0,"F"
202306,"Exports","19","CM","Goods",1026156.0,"F"
202306,"Exports","19","CN","Goods",285930279.0,"F"
202306,"Exports","19","DE","Goods",1047835.0,"F"
202306,"Exports","19","EG","Goods",1153302.0,"F"
202306,"Exports","19","ES","Goods",1438194.0,"F"
202306,"Exports","19","FJ","Goods",1739304.0,"F"
202306,"Exports","19","GB","Goods",2111152.0,"F"
202306,"Exports","19","GQ","Goods",271238.0,"F"
202306,"Exports","19","GR","Goods",175920.0,"F"
202306,"Exports","19","HK","Goods",88123973.0,"F"
202306,"Exports","19","ID","Goods",3188727.0,"F"
202306,"Exports","19","IE","Goods",604613.0,"F"
202306,"Exports","19","IQ","Goods",1185635.0,"F"
202306,"Exports","19","JP","Goods",5749910.0,"F"
202306,"Exports","19","KH","Goods",79490.0,"F"
202306,"Exports","19","KI","Goods",60485.0,"F"
202306,"Exports","19","KR","Goods",11450510.0,"F"
202306,"Exports","19","KW","Goods",65702.0,"F"
202306,"Exports","19","MH","Goods",9277.0,"F"
202306,"Exports","19","MO","Goods",12276.0,"F"
202306,"Exports","19","MP","Goods",10354.0,"F"
202306,"Exports","19","MU","Goods",1401288.0,"F"
202306,"Exports","19","MY","Goods",19886515.0,"F"
202306,"Exports","19","MZ","Goods",123184.0,"F"
202306,"Exports","19","NC","Goods",667262.0,"F"
202306,"Exports","19","NF","Goods",7580.0,"F"
202306,"Exports","19","NR","Goods",23323.0,"F"
202306,"Exports","19","NU","Goods",86882.0,"F"
202306,"Exports","19","OM","Goods",202228.0,"F"
202306,"Exports","19","PF","Goods",856476.0,"F"
202306,"Exports","19","PG","Goods",224760.0,"F"
202306,"Exports","19","PH","Goods",22848.0,"F"
202306,"Exports","19","PK","Goods",280644.0,"F"
202306,"Exports","19","PL","Goods",4186266.0,"F"
202306,"Exports","19","RU","Goods",4679864.0,"F"
202306,"Exports","19","SA","Goods",6781382.0,"F"
202306,"Exports","19","SB","Goods",74363.0,"F"
202306,"Exports","19","SD","Goods",1004481.0,"F"
202306,"Exports","19","SG","Goods",9479868.0,"F"
202306,"Exports","19","SL","Goods",1765511.0,"F"
202306,"Exports","19","SN","Goods",3917500.0,"F"
202306,"Exports","19","SY","Goods",4903062.0,"F"
202306,"Exports","19","TH","Goods",12446951.0,"F"
202306,"Exports","19","TO","Goods",974186.0,"F"
202306,"Exports","19","TOT","Goods",605726249.0,"F"
202306,"Exports","19","TR","Goods",1663178.0,"F"
202306,"Exports","19","TV","Goods",1375.0,"F"
202306,"Exports","19","TW","Goods",7504585.0,"F"
202306,"Exports","19","US","Goods",552188.0,"F"
202306,"Exports","19","VN","Goods",1819901.0,"F"
202306,"Exports","19","VU","Goods",104313.0,"F"
202306,"Exports","19","WF","Goods",22113.0,"F"
202306,"Exports","19","WS","Goods",1106401.0,"F"
202306,"Exports","1901","AE","Goods",21520544.0,"F"
202306,"Exports","1901","AS","Goods",55868.0,"F"
202306,"Exports","1901","AU","Goods",41445945.0,"F"
202306,"Exports","1901","BJ","Goods",163815.0,"F"
202306,"Exports","1901","CA","Goods",8406.0,"F"
202306,"Exports","1901","CI","Goods",339762.0,"F"
202306,"Exports","1901","CK","Goods",172320.0,"F"
202306,"Exports","1901","CM","Goods",1026156.0,"F"
202306,"Exports","1901","CN","Goods",285483852.0,"F"
202306,"Exports","1901","DE","Goods",1047835.0,"F"
202306,"Exports","1901","EG","Goods",1153302.0,"F"
202306,"Exports","1901","ES","Goods",1438194.0,"F"
202306,"Exports","1901","FJ","Goods",121280.0,"F"
202306,"Exports","1901","GB","Goods",853118.0,"F"
202306,"Exports","1901","GQ","Goods",271238.0,"F"
202306,"Exports","1901","GR","Goods",175920.0,"F"
202306,"Exports","1901","HK","Goods",87910192.0,"F"
202306,"Exports","1901","ID","Goods",3188005.0,"F"
202306,"Exports","1901","IE","Goods",604613.0,"F"
202306,"Exports","1901","IQ","Goods",1185635.0,"F"
202306,"Exports","1901","JP","Goods",4487220.0,"F"
202306,"Exports","1901","KH","Goods",79490.0,"F"
202306,"Exports","1901","KR","Goods",11450510.0,"F"
202306,"Exports","1901","KW","Goods",65702.0,"F"
202306,"Exports","1901","MU","Goods",1401288.0,"F"
202306,"Exports","1901","MY","Goods",19709096.0,"F"
202306,"Exports","1901","MZ","Goods",123184.0,"F"
202306,"Exports","1901","NC","Goods",24098.0,"F"
202306,"Exports","1901","NF","Goods",37.0,"F"
202306,"Exports","1901","NR","Goods",2159.0,"F"
202306,"Exports","1901","NU","Goods",2254.0,"F"
202306,"Exports","1901","OM","Goods",202228.0,"F"
202306,"Exports","1901","PF","Goods",263657.0,"F"
202306,"Exports","1901","PG","Goods",64840.0,"F"
202306,"Exports","1901","PH","Goods",19770.0,"F"
202306,"Exports","1901","PK","Goods",280644.0,"F"
202306,"Exports","1901","PL","Goods",4186266.0,"F"
202306,"Exports","1901","RU","Goods",4679864.0,"F"
202306,"Exports","1901","SA","Goods",6781382.0,"F"
202306,"Exports","1901","SB","Goods",13016.0,"F"
202306,"Exports","1901","SD","Goods",1004481.0,"F"
202306,"Exports","1901","SG","Goods",8900376.0,"F"
202306,"Exports","1901","SL","Goods",1765511.0,"F"
202306,"Exports","1901","SN","Goods",3917500.0,"F"
202306,"Exports","1901","SY","Goods",4903062.0,"F"
202306,"Exports","1901","TH","Goods",12338330.0,"F"
202306,"Exports","1901","TO","Goods",38075.0,"F"
202306,"Exports","1901","TR","Goods",1663178.0,"F"
202306,"Exports","1901","TW","Goods",7289524.0,"F"
202306,"Exports","1901","US","Goods",491906.0,"F"
202306,"Exports","1901","VN","Goods",1819901.0,"F"
202306,"Exports","1901","VU","Goods",29320.0,"F"
202306,"Exports","1901","WF","Goods",2077.0,"F"
202306,"Exports","1901","WS","Goods",647725.0,"F"
202306,"Exports","1902","AS","Goods",62575.0,"F"
202306,"Exports","1902","AU","Goods",3573519.0,"F"
202306,"Exports","1902","CK","Goods",164885.0,"F"
202306,"Exports","1902","CL","Goods",4693.0,"F"
202306,"Exports","1902","FJ","Goods",107530.0,"F"
202306,"Exports","1902","GB","Goods",1274.0,"F"
202306,"Exports","1902","KI","Goods",4665.0,"F"
202306,"Exports","1902","MP","Goods",297.0,"F"
202306,"Exports","1902","MY","Goods",157.0,"F"
202306,"Exports","1902","NF","Goods",833.0,"F"
202306,"Exports","1902","NR","Goods",4134.0,"F"
202306,"Exports","1902","NU","Goods",14979.0,"F"
202306,"Exports","1902","PF","Goods",8247.0,"F"
202306,"Exports","1902","SB","Goods",2869.0,"F"
202306,"Exports","1902","SG","Goods",8011.0,"F"
202306,"Exports","1902","TH","Goods",11816.0,"F"
202306,"Exports","1902","TO","Goods",149039.0,"F"
202306,"Exports","1902","US","Goods",60282.0,"F"
202306,"Exports","1902","VU","Goods",7553.0,"F"
202306,"Exports","1902","WS","Goods",200934.0,"F"
202306,"Exports","1903","AU","Goods",30992.0,"F"
202306,"Exports","1903","CK","Goods",17830.0,"F"
202306,"Exports","1903","FJ","Goods",5280.0,"F"
202306,"Exports","1903","NU","Goods",140.0,"F"
202306,"Exports","1904","AE","Goods",7621.0,"F"
202306,"Exports","1904","AU","Goods",4136951.0,"F"
202306,"Exports","1904","CK","Goods",133591.0,"F"
202306,"Exports","1904","CN","Goods",184310.0,"F"
202306,"Exports","1904","FJ","Goods",714613.0,"F"
202306,"Exports","1904","GB","Goods",4307.0,"F"
202306,"Exports","1904","HK","Goods",38029.0,"F"
202306,"Exports","1904","ID","Goods",722.0,"F"
202306,"Exports","1904","KI","Goods",32144.0,"F"
202306,"Exports","1904","MH","Goods",1341.0,"F"
202306,"Exports","1904","MO","Goods",3282.0,"F"
202306,"Exports","1904","MP","Goods",1251.0,"F"
202306,"Exports","1904","MY","Goods",26478.0,"F"
202306,"Exports","1904","NC","Goods",5118.0,"F"
202306,"Exports","1904","NF","Goods",1198.0,"F"
202306,"Exports","1904","NR","Goods",5260.0,"F"
202306,"Exports","1904","NU","Goods",7001.0,"F"
202306,"Exports","1904","PF","Goods",18466.0,"F"
202306,"Exports","1904","PG","Goods",39258.0,"F"
202306,"Exports","1904","SB","Goods",16128.0,"F"
202306,"Exports","1904","SG","Goods",60997.0,"F"
202306,"Exports","1904","TH","Goods",39048.0,"F"
202306,"Exports","1904","TO","Goods",333476.0,"F"
202306,"Exports","1904","TW","Goods",165966.0,"F"
202306,"Exports","1904","VU","Goods",13261.0,"F"
202306,"Exports","1904","WS","Goods",86046.0,"F"
202306,"Exports","1905","AE","Goods",15540.0,"F"
202306,"Exports","1905","AS","Goods",88001.0,"F"
202306,"Exports","1905","AU","Goods",41049520.0,"F"
202306,"Exports","1905","BN","Goods",22085.0,"F"
202306,"Exports","1905","CA","Goods",24504.0,"F"
202306,"Exports","1905","CK","Goods",482472.0,"F"
202306,"Exports","1905","CN","Goods",262117.0,"F"
202306,"Exports","1905","FJ","Goods",790601.0,"F"
202306,"Exports","1905","GB","Goods",1252453.0,"F"
202306,"Exports","1905","HK","Goods",175752.0,"F"
202306,"Exports","1905","JP","Goods",1262690.0,"F"
202306,"Exports","1905","KI","Goods",23676.0,"F"
202306,"Exports","1905","MH","Goods",7936.0,"F"
202306,"Exports","1905","MO","Goods",8994.0,"F"
202306,"Exports","1905","MP","Goods",8806.0,"F"
202306,"Exports","1905","MY","Goods",150784.0,"F"
202306,"Exports","1905","NC","Goods",638046.0,"F"
202306,"Exports","1905","NF","Goods",5512.0,"F"
202306,"Exports","1905","NR","Goods",11770.0,"F"
202306,"Exports","1905","NU","Goods",62508.0,"F"
202306,"Exports","1905","PF","Goods",566106.0,"F"
202306,"Exports","1905","PG","Goods",120662.0,"F"
202306,"Exports","1905","PH","Goods",3078.0,"F"
202306,"Exports","1905","SB","Goods",42350.0,"F"
202306,"Exports","1905","SG","Goods",510484.0,"F"
202306,"Exports","1905","TH","Goods",57757.0,"F"
202306,"Exports","1905","TO","Goods",453596.0,"F"
202306,"Exports","1905","TV","Goods",1375.0,"F"
202306,"Exports","1905","TW","Goods",49095.0,"F"
202306,"Exports","1905","VU","Goods",54179.0,"F"
202306,"Exports","1905","WF","Goods",20036.0,"F"
202306,"Exports","1905","WS","Goods",171696.0,"F"
202306,"Exports","20","AE","Goods",238612.0,"F"
202306,"Exports","20","AS","Goods",247304.0,"F"
202306,"Exports","20","AU","Goods",50634978.0,"F"
202306,"Exports","20","BB","Goods",300474.0,"F"
202306,"Exports","20","BN","Goods",3304.0,"F"
202306,"Exports","20","BR","Goods",12333.0,"F"
202306,"Exports","20","CA","Goods",5763.0,"F"
202306,"Exports","20","CK","Goods",913508.0,"F"
202306,"Exports","20","CN","Goods",1448158.0,"F"
202306,"Exports","20","FJ","Goods",786590.0,"F"
202306,"Exports","20","GB","Goods",16875.0,"F"
202306,"Exports","20","GU","Goods",16317.0,"F"
202306,"Exports","20","HK","Goods",1006784.0,"F"
202306,"Exports","20","ID","Goods",534472.0,"F"
202306,"Exports","20","IT","Goods",64464.0,"F"
202306,"Exports","20","JP","Goods",18780065.0,"F"
202306,"Exports","20","KH","Goods",58619.0,"F"
202306,"Exports","20","KI","Goods",34004.0,"F"
202306,"Exports","20","KR","Goods",415752.0,"F"
202306,"Exports","20","KW","Goods",3280.0,"F"
202306,"Exports","20","LA","Goods",30047.0,"F"
202306,"Exports","20","MH","Goods",12656.0,"F"
202306,"Exports","20","MO","Goods",390.0,"F"
202306,"Exports","20","MP","Goods",3270.0,"F"
202306,"Exports","20","MY","Goods",2983546.0,"F"
202306,"Exports","20","NC","Goods",707504.0,"F"
202306,"Exports","20","NF","Goods",18237.0,"F"
202306,"Exports","20","NL","Goods",1840.0,"F"
202306,"Exports","20","NR","Goods",13602.0,"F"
202306,"Exports","20","NU","Goods",81341.0,"F"
202306,"Exports","20","PF","Goods",803477.0,"F"
202306,"Exports","20","PG","Goods",435862.0,"F"
202306,"Exports","20","PH","Goods",1985834.0,"F"
202306,"Exports","20","SB","Goods",94970.0,"F"
202306,"Exports","20","SG","Goods",886428.0,"F"
202306,"Exports","20","TH","Goods",2952337.0,"F"
202306,"Exports","20","TO","Goods",949060.0,"F"
202306,"Exports","20","TOT","Goods",94033375.0,"F"
202306,"Exports","20","TW","Goods",3013501.0,"F"
202306,"Exports","20","US","Goods",2601274.0,"F"
202306,"Exports","20","VN","Goods",34461.0,"F"
202306,"Exports","20","VU","Goods",177950.0,"F"
202306,"Exports","20","WF","Goods",14592.0,"F"
202306,"Exports","20","WS","Goods",709540.0,"F"
202306,"Exports","2001","AE","Goods",2739.0,"F"
202306,"Exports","2001","AU","Goods",181529.0,"F"
202306,"Exports","2001","CK","Goods",11244.0,"F"
202306,"Exports","2001","FJ","Goods",8624.0,"F"
202306,"Exports","2001","KI","Goods",553.0,"F"
202306,"Exports","2001","MP","Goods",471.0,"F"
202306,"Exports","2001","MY","Goods",6344.0,"F"
202306,"Exports","2001","NC","Goods",5550.0,"F"
202306,"Exports","2001","NR","Goods",604.0,"F"
202306,"Exports","2001","NU","Goods",467.0,"F"
202306,"Exports","2001","PF","Goods",3614.0,"F"
202306,"Exports","2001","PG","Goods",207.0,"F"
202306,"Exports","2001","SB","Goods",201.0,"F"
202306,"Exports","2001","TO","Goods",634.0,"F"
202306,"Exports","2001","US","Goods",1.0,"F"
202306,"Exports","2001","VU","Goods",1648.0,"F"
202306,"Exports","2001","WS","Goods",9893.0,"F"
202306,"Exports","2002","AU","Goods",833141.0,"F"
202306,"Exports","2002","CK","Goods",26453.0,"F"
202306,"Exports","2002","FJ","Goods",27662.0,"F"
202306,"Exports","2002","JP","Goods",1017840.0,"F"
202306,"Exports","2002","KI","Goods",1065.0,"F"
202306,"Exports","2002","MH","Goods",246.0,"F"
202306,"Exports","2002","MY","Goods",10633.0,"F"
202306,"Exports","2002","NC","Goods",322.0,"F"
202306,"Exports","2002","NF","Goods",1040.0,"F"
202306,"Exports","2002","NR","Goods",230.0,"F"
202306,"Exports","2002","NU","Goods",462.0,"F"
202306,"Exports","2002","PF","Goods",334.0,"F"
202306,"Exports","2002","PG","Goods",2308.0,"F"
202306,"Exports","2002","SB","Goods",3188.0,"F"
202306,"Exports","2002","TH","Goods",7540.0,"F"
202306,"Exports","2002","TO","Goods",12966.0,"F"
202306,"Exports","2002","VU","Goods",7785.0,"F"
202306,"Exports","2002","WS","Goods",38067.0,"F"
202306,"Exports","2003","CK","Goods",1842.0,"F"
202306,"Exports","2003","NU","Goods",167.0,"F"
202306,"Exports","2003","TO","Goods",879.0,"F"
202306,"Exports","2003","WS","Goods",2549.0,"F"
202306,"Exports","2004","AS","Goods",80565.0,"F"
202306,"Exports","2004","AU","Goods",12650561.0,"F"
202306,"Exports","2004","CK","Goods",65088.0,"F"
202306,"Exports","2004","FJ","Goods",49625.0,"F"
202306,"Exports","2004","ID","Goods",193973.0,"F"
202306,"Exports","2004","JP","Goods",2045850.0,"F"
202306,"Exports","2004","KI","Goods",14768.0,"F"
202306,"Exports","2004","KR","Goods",16201.0,"F"
202306,"Exports","2004","LA","Goods",30047.0,"F"
202306,"Exports","2004","MH","Goods",3366.0,"F"
202306,"Exports","2004","MY","Goods",2069219.0,"F"
202306,"Exports","2004","NC","Goods",386665.0,"F"
202306,"Exports","2004","NU","Goods",9718.0,"F"
202306,"Exports","2004","PF","Goods",620612.0,"F"
202306,"Exports","2004","PG","Goods",385637.0,"F"
202306,"Exports","2004","PH","Goods",1985834.0,"F"
202306,"Exports","2004","SB","Goods",53774.0,"F"
202306,"Exports","2004","SG","Goods",168619.0,"F"
202306,"Exports","2004","TH","Goods",2713259.0,"F"
202306,"Exports","2004","TO","Goods",412995.0,"F"
202306,"Exports","2004","TW","Goods",1490834.0,"F"
202306,"Exports","2004","VN","Goods",16286.0,"F"
202306,"Exports","2004","VU","Goods",90045.0,"F"
202306,"Exports","2004","WF","Goods",1522.0,"F"
202306,"Exports","2004","WS","Goods",48370.0,"F"
202306,"Exports","2005","AS","Goods",75717.0,"F"
202306,"Exports","2005","AU","Goods",14050696.0,"F"
202306,"Exports","2005","BR","Goods",12333.0,"F"
202306,"Exports","2005","CK","Goods",248714.0,"F"
202306,"Exports","2005","CN","Goods",29270.0,"F"
202306,"Exports","2005","FJ","Goods",364826.0,"F"
202306,"Exports","2005","GB","Goods",10244.0,"F"
202306,"Exports","2005","HK","Goods",3776.0,"F"
202306,"Exports","2005","JP","Goods",472222.0,"F"
202306,"Exports","2005","KI","Goods",877.0,"F"
202306,"Exports","2005","KR","Goods",12140.0,"F"
202306,"Exports","2005","MP","Goods",780.0,"F"
202306,"Exports","2005","MY","Goods",36074.0,"F"
202306,"Exports","2005","NC","Goods",187916.0,"F"
202306,"Exports","2005","NF","Goods",4427.0,"F"
202306,"Exports","2005","NL","Goods",1840.0,"F"
202306,"Exports","2005","NR","Goods",2341.0,"F"
202306,"Exports","2005","NU","Goods",46344.0,"F"
202306,"Exports","2005","PF","Goods",11007.0,"F"
202306,"Exports","2005","PG","Goods",37178.0,"F"
202306,"Exports","2005","SB","Goods",28233.0,"F"
202306,"Exports","2005","SG","Goods",103212.0,"F"
202306,"Exports","2005","TH","Goods",47514.0,"F"
202306,"Exports","2005","TO","Goods",106120.0,"F"
202306,"Exports","2005","TW","Goods",23745.0,"F"
202306,"Exports","2005","US","Goods",68535.0,"F"
202306,"Exports","2005","VU","Goods",58024.0,"F"
202306,"Exports","2005","WF","Goods",4594.0,"F"
202306,"Exports","2005","WS","Goods",339692.0,"F"
202306,"Exports","2006","AS","Goods",1843.0,"F"
202306,"Exports","2006","CK","Goods",5075.0,"F"
202306,"Exports","2006","FJ","Goods",356.0,"F"
202306,"Exports","2006","HK","Goods",5940.0,"F"
202306,"Exports","2006","JP","Goods",45673.0,"F"
202306,"Exports","2006","NU","Goods",1686.0,"F"
202306,"Exports","2006","PF","Goods",739.0,"F"
202306,"Exports","2006","PG","Goods",59.0,"F"
202306,"Exports","2006","SG","Goods",4845.0,"F"
202306,"Exports","2006","TO","Goods",17344.0,"F"
202306,"Exports","2006","WS","Goods",4334.0,"F"
202306,"Exports","2007","AE","Goods",24163.0,"F"
